1,6,0,49,57,1
0,6,0,63,47,0
0,6,0,65,47,1
0,6,0,65,39,0
0,6,0,78,54,1
1,6,0,54,46,1
1,6,0,72,47,1
1,6,0,57,56,1
1,6,0,69,35,1
0,6,0,55,12,0
1,6,2,59,44,1
1,6,0,70,66,1
0,6,0,78,62,1
0,6,2,62,12,1
1,6,2,65,51,1
1,6,0,57,47,1
0,6,0,85,47,1
1,6,0,74,47,0
1,6,0,57,69,1
1,6,0,78,47,0
1,6,0,65,56,1
1,6,2,38,28,0
1,6,0,43,19,0
1,6,0,78,38,1
0,6,0,81,47,0
0,6,2,58,51,0
1,6,0,66,56,1
1,6,0,49,17,1
0,6,0,69,12,0
1,0,0,61,51,1
1,6,0,64,56,1
0,6,2,17,9,1
0,6,2,63,47,0
1,6,0,72,5,1
0,6,0,75,38,1
1,6,2,72,26,0
0,6,0,57,47,0
0,1,0,60,54,1
1,6,0,59,69,1
0,0,2,63,12,0
1,6,0,50,19,1
0,6,0,51,41,1
0,6,0,71,35,1
0,6,0,53,12,0
1,6,0,70,29,1
0,6,0,53,47,0
0,6,2,66,14,0
0,6,0,79,12,1
1,6,0,74,47,0
1,6,1,68,28,1
0,6,0,71,49,0
0,6,0,41,23,1
0,6,0,71,17,1
0,6,0,58,21,1
1,6,0,60,3,1
1,6,0,78,24,0
1,1,2,17,28,1
0,6,2,73,21,1
0,6,0,63,19,1
1,6,0,54,31,1
1,6,2,89,62,0
0,6,0,57,69,0
0,1,0,64,47,1
0,6,0,90,62,1
0,6,0,81,21,1
0,6,0,79,12,0
0,6,0,60,47,1
0,5,0,82,47,0
0,6,2,72,21,1
0,6,2,75,49,0
0,6,0,76,47,0
0,0,0,55,29,1
0,6,0,90,47,1
0,6,0,68,21,1
0,3,1,55,47,1
0,1,0,56,47,1
1,6,0,80,65,1
0,6,0,61,47,1
0,1,0,66,23,1
0,6,0,71,47,0
0,0,0,65,21,1
0,1,0,61,21,1
1,6,0,80,12,0
0,6,0,55,12,1
0,6,0,54,12,0
0,6,0,63,47,0
0,6,0,62,47,0
1,6,0,66,5,1
0,6,0,80,43,1
0,6,0,62,19,0
0,6,0,62,38,0
0,6,0,62,47,1
0,6,0,58,17,1
1,6,0,72,23,1
0,6,0,59,69,1
0,6,0,70,47,0
0,1,0,44,47,0
1,6,0,58,29,1
1,6,0,62,5,1
0,6,2,64,51,1
0,6,0,65,14,0
0,1,0,56,47,1
0,1,0,58,47,1
0,6,0,51,72,1
0,6,0,71,12,1
0,1,0,58,47,1
1,6,2,69,46,1
0,6,0,74,28,1
0,6,0,57,28,1
0,6,0,56,21,1
0,6,0,69,47,0
0,6,0,71,21,1
0,6,0,57,47,1
1,6,0,80,64,1
0,6,2,81,47,1
1,5,0,64,29,0
1,6,0,72,23,1
0,6,2,65,47,0
0,6,2,67,23,0
0,6,0,57,12,1
0,6,0,60,47,1
0,6,0,89,47,1
0,6,2,69,49,1
0,6,0,58,12,1
1,6,0,75,56,1
0,6,0,47,45,1
0,6,0,67,47,1
0,1,0,81,21,1
1,6,2,49,69,1
0,6,0,60,21,1
0,6,0,58,51,1
0,6,0,42,28,1
0,6,0,67,49,0
0,6,0,59,47,0
1,6,0,53,56,1
0,6,0,79,69,0
1,1,2,61,28,1
0,6,2,74,47,1
0,6,2,68,5,1
1,6,2,69,56,1
0,6,2,62,21,1
0,6,2,61,69,1
1,6,0,83,47,0
0,6,0,53,12,0
1,6,0,79,5,1
0,6,0,74,12,1
0,6,0,78,21,1
0,6,0,80,47,1
0,6,0,52,49,0
1,6,0,80,23,1
0,6,0,58,28,0
0,1,0,43,12,1
1,6,0,77,24,0
1,6,0,67,57,1
1,6,0,77,56,1
1,6,0,72,46,1
1,6,0,75,5,1
1,5,2,43,26,1
1,6,0,71,47,1
0,6,0,65,28,1
0,6,0,59,28,0
0,6,2,48,19,1
0,6,0,56,21,1
0,6,0,55,47,1
0,0,0,43,12,1
0,6,0,53,28,0
1,0,0,49,19,1
1,6,0,71,47,1
0,6,0,64,49,0
0,6,2,61,47,1
0,6,0,49,21,1
1,6,0,69,69,1
0,6,0,50,12,1
1,6,0,82,5,1
1,6,0,84,5,1
1,6,0,79,57,1
1,6,0,70,29,1
0,6,0,69,12,0
1,6,0,55,66,1
0,6,0,54,49,0
0,6,0,70,47,1
0,6,0,64,12,1
0,6,0,66,12,1
1,6,0,83,66,1
0,6,0,55,21,1
1,6,0,62,56,1
1,6,0,70,56,1
1,6,0,45,60,1
1,3,1,53,47,1
0,6,0,55,12,0
1,6,2,90,5,1
0,6,0,76,47,0
1,6,0,61,57,0
0,6,2,72,17,0
1,6,0,76,5,1
0,6,0,62,19,1
0,6,0,47,69,1
1,6,0,73,47,1
1,6,0,74,47,0
1,6,0,77,47,1
0,1,0,44,19,0
0,6,0,61,47,1
0,6,0,62,47,1
0,6,2,76,47,0
0,6,0,53,69,1
0,6,0,72,38,1
1,6,0,52,66,0
0,6,2,66,69,1
0,6,2,74,12,0
0,6,0,73,47,0
0,6,0,44,28,0
0,6,0,50,19,1
0,6,0,58,21,1
0,6,0,64,66,1
0,6,0,62,21,1
0,6,0,71,12,1
0,6,0,41,12,1
1,6,0,65,14,0
1,6,0,59,47,0
0,6,0,72,28,1
0,1,0,49,19,1
0,6,2,53,12,0
0,6,0,65,51,1
1,6,0,64,56,1
1,6,0,50,57,1
1,6,0,68,56,1
1,6,0,88,5,1
0,6,0,65,69,1
1,6,0,66,14,0
1,6,0,52,4,0
1,6,0,74,47,1
0,6,2,75,57,1
0,6,2,70,47,1
1,6,0,70,29,1
0,3,1,35,19,1
0,6,0,49,1,0
1,6,0,83,17,1
0,6,0,50,17,1
0,6,0,56,28,1
0,6,0,54,69,1
0,6,2,57,69,1
0,6,2,67,14,0
0,6,0,67,29,1
0,6,0,74,17,0
1,6,0,44,46,1
0,6,0,53,17,1
0,6,0,54,66,1
0,6,0,55,21,1
1,6,0,70,47,1
0,6,0,69,17,1
0,6,2,73,49,0
0,5,2,73,12,1
0,6,2,68,21,1
0,6,0,70,47,1
0,6,2,61,60,1
0,6,0,75,47,1
1,6,0,68,5,1
0,6,0,60,69,1
0,6,0,79,44,1
0,6,1,64,47,1
1,6,0,65,23,1
0,6,0,65,59,0
0,6,0,54,28,1
1,0,0,72,31,1
0,6,0,68,46,1
1,6,0,50,28,1
1,6,0,53,28,0
0,6,0,72,38,1
0,6,0,82,47,1
1,6,0,56,47,1
0,6,0,78,47,1
1,5,0,88,47,1
0,6,0,76,47,0
0,6,0,77,35,1
0,6,0,61,28,1
1,6,0,73,47,1
1,6,0,70,57,1
0,6,2,60,51,1
1,6,0,69,29,1
1,6,2,75,56,1
0,5,2,61,66,1
0,6,0,73,28,1
0,6,0,58,28,1
0,6,0,66,19,1
0,6,1,51,66,0
0,6,0,69,12,1
0,1,0,52,47,1
1,6,0,67,5,1
1,6,0,64,69,0
1,6,0,61,47,1
1,6,0,41,28,1
0,6,0,58,49,1
0,1,0,51,19,0
0,6,0,58,47,0
0,6,0,84,47,1
1,6,0,57,29,1
0,6,0,54,12,1
0,6,0,50,21,1
0,6,2,82,21,1
0,6,2,70,66,1
0,6,0,67,12,1
1,6,0,73,46,1
1,6,0,71,5,1
1,6,0,74,28,1
0,6,0,57,23,1
0,6,0,61,29,1
1,6,0,46,28,0
0,6,0,36,12,0
0,6,2,71,47,1
1,6,0,72,43,1
0,6,2,70,25,1
0,6,2,57,66,0
0,6,0,81,21,1
1,6,0,82,62,0
0,6,0,68,12,1
1,6,0,57,28,1
0,6,1,53,12,1
0,6,2,64,12,1
0,6,0,67,57,1
1,6,0,71,23,1
0,6,2,71,12,0
1,6,0,77,46,1
0,6,2,64,21,1
1,6,0,66,56,1
0,6,0,69,28,1
0,6,0,84,64,1
0,6,0,64,29,1
0,6,0,50,28,1
0,6,2,75,47,1
0,6,0,81,47,0
0,6,0,56,12,1
0,6,0,45,28,1
0,6,0,62,47,0
0,6,0,72,47,1
0,6,0,60,19,1
1,6,0,64,5,1
1,6,2,74,66,1
0,6,0,68,47,1
0,6,0,55,66,1
1,6,0,45,28,0
1,6,0,85,38,0
0,6,0,79,21,0
0,6,0,73,66,1
0,6,0,53,49,0
1,6,0,69,56,1
0,6,0,37,9,1
0,6,0,57,14,1
0,6,2,68,46,1
0,6,0,90,5,1
1,6,0,72,57,0
0,6,0,60,19,1
0,6,0,46,72,1
1,6,2,38,40,0
1,6,0,79,35,1
0,6,0,60,28,1
0,6,0,44,12,0
0,6,0,55,12,1
0,6,0,68,65,0
0,6,2,41,28,1
1,6,0,70,47,1
0,6,0,50,12,0
0,6,0,65,47,1
0,6,1,82,47,0
0,6,0,71,47,1
0,6,0,57,12,1
0,6,0,45,19,1
1,6,0,82,38,0
1,6,0,72,5,1
1,6,0,44,40,1
1,6,0,70,57,1
1,6,2,64,47,1
0,6,0,69,38,0
0,6,2,56,12,1
0,6,0,53,12,1
1,6,0,44,19,0
0,6,0,63,25,0
1,6,0,71,56,0
0,6,0,60,35,1
0,6,0,73,47,1
0,6,0,71,47,1
1,6,0,75,5,1
0,6,0,37,12,1
0,6,0,83,19,1
1,6,0,56,28,1
1,6,0,50,17,1
1,6,0,67,56,1
0,6,0,44,17,0
1,6,0,78,4,1
1,6,0,64,29,0
0,6,0,56,47,1
0,6,0,78,47,1
1,6,0,62,65,0
1,6,0,44,14,0
1,6,0,77,47,0
0,6,2,61,57,0
0,6,0,51,12,0
1,6,0,78,62,1
0,6,0,49,12,1
1,6,0,73,56,0
0,6,0,79,47,1
0,6,0,56,29,1
0,6,0,53,19,0
0,6,0,71,47,1
0,0,0,46,19,1
0,6,0,83,47,1
0,6,0,68,12,0
0,6,2,77,12,1
0,6,0,57,28,1
0,6,0,58,19,1
1,6,2,63,29,1
0,6,0,64,12,0
0,6,0,76,12,1
1,6,0,77,56,1
0,6,0,59,49,0
1,6,0,56,47,1
0,6,0,47,69,1
1,6,2,90,62,1
0,1,0,67,23,1
0,6,0,50,12,1
1,6,0,46,28,1
1,6,0,58,29,1
1,6,0,67,51,0
0,6,0,55,19,1
1,6,0,85,35,1
1,6,0,77,19,1
1,6,2,23,28,1
1,6,0,51,29,1
0,6,0,61,47,1
0,6,0,59,66,0
0,6,0,73,25,1
1,6,0,51,20,1
1,6,0,59,51,0
1,5,2,74,56,1
0,6,0,61,14,0
0,3,0,42,59,1
1,1,2,71,46,1
0,5,0,43,28,1
0,6,0,52,12,1
0,6,0,50,69,1
0,6,0,52,12,1
0,6,0,51,19,0
0,6,0,54,49,1
0,6,0,52,21,1
0,0,2,55,12,0
0,6,0,40,59,0
0,6,0,50,47,0
0,6,2,53,21,1
0,6,0,41,66,1
0,6,0,52,12,1
0,6,0,44,69,1
0,6,0,67,47,1
0,6,0,59,69,1
0,6,0,69,5,1
0,6,0,50,19,0
1,6,0,69,35,1
0,6,2,42,28,1
0,6,0,79,57,0
0,6,2,48,21,1
1,6,0,84,23,1
1,6,0,66,69,1
1,6,0,75,46,0
1,6,0,59,25,0
1,6,2,45,66,1
1,6,0,47,28,1
0,6,0,45,47,0
0,6,0,51,49,1
1,6,0,60,29,0
0,6,0,75,47,1
0,6,0,49,28,1
0,6,0,73,47,1
0,6,2,50,28,0
1,6,0,79,57,1
0,6,0,42,66,1
0,6,0,54,49,0
0,6,0,76,5,1
1,6,0,72,47,0
1,6,0,46,66,0
0,6,0,52,28,0
0,6,0,70,28,1
0,6,0,59,69,1
0,6,0,50,28,1
1,6,2,71,14,0
1,6,0,60,57,0
0,6,0,42,12,1
0,6,0,50,28,0
1,6,0,77,57,0
0,0,0,43,47,0
0,6,0,43,28,0
1,6,0,51,28,1
0,6,0,77,47,1
1,6,0,60,41,0
0,6,0,53,28,1
0,6,0,41,28,1
1,6,2,54,19,1
0,6,0,38,25,1
1,6,2,42,28,1
0,1,0,85,21,1
0,0,0,74,47,1
0,6,0,66,69,1
0,6,0,79,5,1
0,1,2,77,47,1
1,6,0,79,5,1
1,6,0,65,5,0
0,6,1,56,21,1
1,1,0,56,47,1
0,6,0,78,28,1
1,6,0,64,5,1
0,6,0,65,12,1
0,6,0,72,49,1
0,6,0,55,15,1
0,1,0,74,47,1
0,6,2,69,12,1
1,6,0,51,57,1
0,6,0,61,5,1
0,6,0,68,47,1
0,6,0,69,49,0
0,6,0,69,34,1
0,1,0,53,69,1
0,6,0,62,69,1
0,6,2,65,12,1
1,6,0,74,56,1
0,6,0,62,12,0
0,6,0,57,12,0
0,6,1,65,28,1
1,6,0,78,57,1
0,6,0,54,12,0
0,6,2,48,47,1
0,6,0,48,28,1
1,6,0,62,31,0
0,6,0,62,5,1
0,6,0,51,28,1
0,6,0,80,19,1
1,6,0,79,5,1
1,6,0,78,5,1
0,6,0,66,49,0
0,3,1,71,72,0
1,6,0,62,31,1
0,6,2,73,69,1
0,6,0,62,49,1
0,6,0,70,47,1
1,1,0,72,57,1
1,6,2,76,5,0
0,6,1,80,47,0
0,6,0,73,21,1
1,6,0,82,19,1
0,6,0,69,49,0
0,6,0,72,12,0
1,6,2,68,23,1
0,6,0,65,28,1
0,6,0,63,49,0
0,6,2,57,47,1
0,6,2,65,40,1
0,6,2,54,46,1
0,6,0,54,66,1
0,1,0,55,60,1
1,6,0,60,47,1
0,6,0,56,12,1
1,1,2,85,56,1
0,6,0,84,12,1
1,6,0,70,19,1
0,6,2,56,12,0
1,6,0,73,28,1
0,6,0,59,12,0
1,6,0,65,57,0
0,6,2,50,49,0
1,6,2,58,56,1
0,6,2,53,12,1
1,6,0,53,38,1
0,6,0,64,42,1
1,3,2,63,47,1
0,6,0,56,28,0
0,6,2,55,12,1
1,6,0,82,5,1
0,6,0,58,47,1
0,6,0,69,5,1
0,6,0,77,12,0
0,6,0,63,49,1
0,6,2,89,66,1
0,6,0,62,17,1
1,6,0,67,47,0
1,6,0,66,5,1
1,6,0,70,5,1
0,6,0,65,21,1
0,6,0,74,21,1
0,6,2,68,59,0
1,6,0,71,14,0
0,6,2,81,19,1
1,6,0,70,56,0
1,6,0,77,5,1
0,6,2,71,65,1
0,6,0,66,47,1
0,6,0,59,12,1
0,6,0,77,25,1
0,6,0,76,47,0
1,6,2,43,55,0
0,6,0,67,12,1
0,6,0,64,12,1
1,6,1,38,28,0
0,6,0,61,49,0
0,6,0,67,5,1
0,6,2,58,66,0
0,3,0,65,69,1
1,6,2,68,5,1
0,6,2,24,17,1
0,6,0,63,49,0
1,6,2,79,47,0
0,6,0,68,47,0
0,6,0,83,14,0
0,6,0,59,21,0
0,6,0,73,21,1
0,6,2,79,19,1
0,6,0,61,19,1
1,6,0,76,39,1
0,6,0,65,72,1
0,6,0,66,29,1
1,6,2,70,56,1
0,6,2,66,3,1
1,6,0,85,62,1
1,6,2,82,31,1
1,6,0,83,5,1
0,6,0,67,31,1
0,1,0,54,47,1
0,6,0,52,73,1
1,6,0,76,56,1
0,6,2,60,12,1
0,1,0,66,47,1
0,5,2,68,14,0
0,6,0,52,49,1
0,6,0,58,47,1
0,0,0,64,21,0
0,6,0,74,69,1
0,6,2,67,69,1
1,6,0,58,56,1
1,6,0,86,31,1
1,6,2,70,56,1
1,6,0,80,69,1
1,6,0,61,56,1
0,6,2,58,12,0
1,6,0,64,47,1
0,6,0,66,39,1
1,6,2,83,19,1
1,5,1,67,56,1
1,6,0,60,47,0
0,6,0,82,12,1
0,1,0,70,19,1
1,6,0,83,47,1
0,6,0,65,47,1
0,6,0,62,1,1
0,3,0,76,47,1
1,6,2,62,56,1
1,6,0,74,40,0
0,6,0,57,21,1
0,6,0,65,29,1
0,6,0,69,45,1
0,6,0,75,47,0
0,6,0,77,47,0
0,6,0,70,21,1
1,6,2,74,19,1
0,6,2,56,12,0
0,6,2,69,49,0
1,6,2,66,56,1
0,6,0,59,69,1
0,6,0,90,47,1
0,6,0,62,12,1
0,6,0,64,47,1
0,6,0,67,47,1
1,5,2,74,47,1
0,6,0,74,69,1
0,6,0,50,47,1
1,6,0,67,47,0
0,6,0,68,12,1
1,6,0,82,62,0
1,6,0,72,5,1
0,6,0,65,47,0
0,6,2,70,47,1
0,6,0,73,47,0
1,6,0,70,5,1
0,6,2,62,47,1
0,6,0,60,47,1
0,6,0,64,12,0
1,6,0,71,28,1
0,6,0,65,38,1
0,6,0,73,39,1
0,6,0,55,21,1
0,6,0,76,25,1
0,6,0,79,49,1
0,6,0,63,12,1
1,6,0,84,5,1
0,6,0,74,47,1
0,6,0,64,65,1
0,6,0,58,12,1
0,6,0,55,12,1
0,6,0,57,47,1
1,6,0,57,47,1
0,1,0,49,49,0
0,1,0,60,47,1
0,6,0,71,12,0
1,6,0,56,47,1
0,6,0,53,12,0
1,6,0,64,19,1
0,6,0,75,21,1
0,6,2,69,47,1
0,6,2,55,47,1
1,6,0,64,23,1
0,6,0,67,49,1
1,6,2,69,57,1
0,6,2,68,66,0
0,6,0,62,47,1
0,6,0,64,47,1
1,6,0,59,56,1
0,1,0,64,12,1
0,6,0,58,21,1
0,1,0,51,47,0
0,6,1,49,51,1
1,6,2,81,47,1
0,5,2,43,69,1
1,6,0,88,43,1
0,6,0,68,66,1
1,6,0,52,17,1
0,6,0,62,35,1
0,6,0,73,12,1
1,6,0,64,29,1
0,6,0,52,12,0
1,6,0,69,65,0
0,6,0,57,45,1
0,6,0,64,47,1
1,6,0,71,23,1
0,6,2,65,47,1
0,6,0,66,47,0
0,6,0,56,19,0
0,6,0,74,49,0
0,6,0,68,12,0
1,6,0,84,25,1
0,6,0,78,19,0
0,0,0,53,15,1
0,6,0,85,5,1
0,6,0,51,12,0
0,6,0,48,14,0
0,6,0,65,21,0
0,6,0,51,3,1
0,6,0,56,29,1
1,6,0,58,14,0
0,1,0,47,21,1
0,6,0,79,12,0
0,1,0,77,28,1
0,6,0,50,69,1
0,6,0,53,24,0
0,6,0,74,49,0
0,6,0,60,72,0
0,6,0,40,1,1
0,6,0,70,49,1
0,5,2,78,12,1
0,6,0,68,28,1
0,6,0,51,29,1
1,6,0,79,47,0
0,6,1,29,35,1
1,6,2,74,28,1
1,6,0,66,39,1
1,6,0,74,47,1
1,6,0,75,14,0
0,6,0,45,49,1
0,6,2,62,47,1
0,6,0,52,12,1
1,6,0,61,23,0
1,6,0,47,40,1
0,6,0,50,61,1
1,6,2,67,51,1
0,6,2,60,12,1
0,6,0,68,47,0
0,6,0,82,9,0
0,3,1,38,41,0
0,6,0,60,49,0
0,6,2,78,47,1
1,6,2,63,51,1
0,6,0,75,29,1
1,6,0,65,19,1
0,6,0,39,12,1
0,6,0,77,62,0
1,6,0,79,69,1
1,6,0,39,1,1
0,6,0,55,12,0
0,6,0,59,19,1
0,6,2,74,47,1
0,6,0,70,47,1
0,6,0,58,19,1
1,6,0,36,28,0
0,6,0,57,23,1
0,5,2,62,59,1
0,6,2,58,28,1
1,6,0,64,19,0
0,6,0,65,12,0
